success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,view_history,rt,stimulus,response,task,correct_response,attention_duration,correct,retrieval_group
TRUE,FALSE,[],[],[],preload,0,2430,0.0-0.0,34,Study 34,Session 34,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,1,4751,0.0-1.0,34,Study 34,Session 34,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,7662,0.0-2.0,34,Study 34,Session 34,"[{""page_index"":0,""viewing_time"":2907}]",2909,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,3,16252,0.0-3.0,34,Study 34,Session 34,NA,8585,"Welcome to the experiment. <br /><br />This experiment will take about 20 minutes. Please complete all in one sitting. <br /><br />For this study, <strong>please use</strong> a laptop or desktop computer (not a mobile phone or tablet). Also, please use either <u>Chrome or Firefox</u>. <br /><br />Once you begin, <strong>DO NOT</strong> refresh the browser, as the experiment will reset and you will lose your progress. <br /><br />Press the <strong class=""upperline"">B</strong> key on your keyboard to begin.",b,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,4,36728,0.0-4.0,34,Study 34,Session 34,"[{""page_index"":0,""viewing_time"":4121},{""page_index"":1,""viewing_time"":13548},{""page_index"":2,""viewing_time"":1804}]",19474,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,5,39733,0.0-5.0-0.0,34,Study 34,Session 34,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,6,45797,0.0-5.0-1.0,34,Study 34,Session 34,NA,null,img/encoding_events/Event_3.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,7,45805,0.0-5.0-2.0,34,Study 34,Session 34,NA,null,Please press the <strong><u>d</u></strong> key to continue,null,response,d,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,8,46310,0.0-5.0-0.1,34,Study 34,Session 34,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,9,52316,0.0-5.0-1.1,34,Study 34,Session 34,NA,null,img/encoding_events/Event_1.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,10,52322,0.0-5.0-2.1,34,Study 34,Session 34,NA,null,Please press the <strong><u>k</u></strong> key to continue,null,response,k,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,11,52824,0.0-5.0-0.2,34,Study 34,Session 34,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,12,58828,0.0-5.0-1.2,34,Study 34,Session 34,NA,null,img/encoding_events/Event_8.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,13,58834,0.0-5.0-2.2,34,Study 34,Session 34,NA,null,Please press the <strong><u>k</u></strong> key to continue,null,response,k,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,14,59336,0.0-5.0-0.3,34,Study 34,Session 34,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,15,65340,0.0-5.0-1.3,34,Study 34,Session 34,NA,null,img/encoding_events/Event_19.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,16,66901,0.0-5.0-2.3,34,Study 34,Session 34,NA,1559,Please press the <strong><u>k</u></strong> key to continue,k,response,k,6000,TRUE,NA
NA,NA,NA,NA,NA,html-keyboard-response,17,67403,0.0-5.0-0.4,34,Study 34,Session 34,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,18,73406,0.0-5.0-1.4,34,Study 34,Session 34,NA,null,img/encoding_events/Event_17.jpg,null,NA,NA,NA,NA,NA
