success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,view_history,rt,stimulus,response,task,correct_response,attention_duration,correct,retrieval_group
TRUE,FALSE,[],[],[],preload,0,3961,0.0-0.0,51,Study 51,Session 51,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,1,9695,0.0-1.0,51,Study 51,Session 51,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,15936,0.0-2.0,51,Study 51,Session 51,"[{""page_index"":0,""viewing_time"":6239}]",6239,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,3,32672,0.0-3.0,51,Study 51,Session 51,NA,16733,"Welcome to the experiment. <br /><br />This experiment will take about 20 minutes. Please complete all in one sitting. <br /><br />For this study, <strong>please use</strong> a laptop or desktop computer (not a mobile phone or tablet). Also, please use either <u>Chrome or Firefox</u>. <br /><br />Once you begin, <strong>DO NOT</strong> refresh the browser, as the experiment will reset and you will lose your progress. <br /><br />Press the <strong class=""upperline"">B</strong> key on your keyboard to begin.",b,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,4,81546,0.0-4.0,51,Study 51,Session 51,"[{""page_index"":0,""viewing_time"":26100},{""page_index"":1,""viewing_time"":14199},{""page_index"":2,""viewing_time"":7567}]",47866,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,5,84562,0.0-5.0-0.0,51,Study 51,Session 51,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,6,90578,0.0-5.0-1.0,51,Study 51,Session 51,NA,null,img/encoding_events/Event_11.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,7,90582,0.0-5.0-2.0,51,Study 51,Session 51,NA,null,Please press the <strong><u>s</u></strong> key to continue,null,response,s,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,8,91119,0.0-5.0-0.1,51,Study 51,Session 51,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,9,97146,0.0-5.0-1.1,51,Study 51,Session 51,NA,null,img/encoding_events/Event_6.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,10,97176,0.0-5.0-2.1,51,Study 51,Session 51,NA,null,Please press the <strong><u>f</u></strong> key to continue,null,response,f,0,FALSE,NA
