success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,view_history,rt,stimulus,response,task,correct_response,attention_duration,correct,retrieval_group
TRUE,FALSE,[],[],[],preload,0,2276,0.0-0.0,14,Study 14,Session 14,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,1,9118,0.0-1.0,14,Study 14,Session 14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,14690,0.0-2.0,14,Study 14,Session 14,"[{""page_index"":0,""viewing_time"":5570}]",5571,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,3,22077,0.0-3.0,14,Study 14,Session 14,NA,7386,"Welcome to the experiment. <br /><br />This experiment will take about 20 minutes. Please complete all in one sitting. <br /><br />For this study, <strong>please use</strong> a laptop or desktop computer (not a mobile phone or tablet). Also, please use either <u>Chrome or Firefox</u>. <br /><br />Once you begin, <strong>DO NOT</strong> refresh the browser, as the experiment will reset and you will lose your progress. <br /><br />Press the <strong class=""upperline"">B</strong> key on your keyboard to begin.",b,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,4,39619,0.0-4.0,14,Study 14,Session 14,"[{""page_index"":0,""viewing_time"":4110},{""page_index"":1,""viewing_time"":10671},{""page_index"":2,""viewing_time"":1754}]",16535,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,5,42623,0.0-5.0-0.0,14,Study 14,Session 14,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,6,48643,0.0-5.0-1.0,14,Study 14,Session 14,NA,null,img/encoding_events/Event_1.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,7,48645,0.0-5.0-2.0,14,Study 14,Session 14,NA,null,Please press the <strong><u>k</u></strong> key to continue,null,response,k,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,8,49158,0.0-5.0-0.1,14,Study 14,Session 14,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,9,55167,0.0-5.0-1.1,14,Study 14,Session 14,NA,null,img/encoding_events/Event_18.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,10,55172,0.0-5.0-2.1,14,Study 14,Session 14,NA,null,Please press the <strong><u>k</u></strong> key to continue,null,response,k,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,11,55678,0.0-5.0-0.2,14,Study 14,Session 14,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,12,61695,0.0-5.0-1.2,14,Study 14,Session 14,NA,null,img/encoding_events/Event_12.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,13,61700,0.0-5.0-2.2,14,Study 14,Session 14,NA,null,Please press the <strong><u>k</u></strong> key to continue,null,response,k,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,14,62212,0.0-5.0-0.3,14,Study 14,Session 14,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,15,68230,0.0-5.0-1.3,14,Study 14,Session 14,NA,null,img/encoding_events/Event_8.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,16,70050,0.0-5.0-2.3,14,Study 14,Session 14,NA,1820,Please press the <strong><u>a</u></strong> key to continue,a,response,a,6000,TRUE,NA
NA,NA,NA,NA,NA,html-keyboard-response,17,70551,0.0-5.0-0.4,14,Study 14,Session 14,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
