success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,view_history,rt,stimulus,response,task,correct_response,attention_duration,correct,retrieval_group
TRUE,FALSE,[],[],[],preload,0,1599,0.0-0.0,72,Study 72,Session 72,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,1,6492,0.0-1.0,72,Study 72,Session 72,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,16905,0.0-2.0,72,Study 72,Session 72,"[{""page_index"":0,""viewing_time"":10413}]",10413,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,3,25546,0.0-3.0,72,Study 72,Session 72,NA,8640,"Welcome to the experiment. <br /><br />This experiment will take about 20 minutes. Please complete all in one sitting. <br /><br />For this study, <strong>please use</strong> a laptop or desktop computer (not a mobile phone or tablet). Also, please use either <u>Chrome or Firefox</u>. <br /><br />Once you begin, <strong>DO NOT</strong> refresh the browser, as the experiment will reset and you will lose your progress. <br /><br />Press the <strong class=""upperline"">B</strong> key on your keyboard to begin.",b,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,4,50716,0.0-4.0,72,Study 72,Session 72,"[{""page_index"":0,""viewing_time"":9245},{""page_index"":1,""viewing_time"":12658},{""page_index"":2,""viewing_time"":2253}]",24156,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,5,53740,0.0-5.0-0.0,72,Study 72,Session 72,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,6,59762,0.0-5.0-1.0,72,Study 72,Session 72,NA,null,img/encoding_events/Event_6.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,7,59764,0.0-5.0-2.0,72,Study 72,Session 72,NA,null,Please press the <strong><u>f</u></strong> key to continue,null,response,f,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,8,60271,0.0-5.0-0.1,72,Study 72,Session 72,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,9,66281,0.0-5.0-1.1,72,Study 72,Session 72,NA,null,img/encoding_events/Event_2.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,10,66297,0.0-5.0-2.1,72,Study 72,Session 72,NA,null,Please press the <strong><u>a</u></strong> key to continue,null,response,a,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,11,66810,0.0-5.0-0.2,72,Study 72,Session 72,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,12,72827,0.0-5.0-1.2,72,Study 72,Session 72,NA,null,img/encoding_events/Event_13.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,13,72842,0.0-5.0-2.2,72,Study 72,Session 72,NA,null,Please press the <strong><u>a</u></strong> key to continue,null,response,a,0,FALSE,NA
