success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,view_history,rt,stimulus,response,task,correct_response,attention_duration,correct,retrieval_group
TRUE,FALSE,[],[],[],preload,0,1223,0.0-0.0,58,Study 58,Session 58,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,fullscreen,1,3679,0.0-1.0,58,Study 58,Session 58,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,2,6234,0.0-2.0,58,Study 58,Session 58,"[{""page_index"":0,""viewing_time"":2553}]",2554,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,3,9235,0.0-3.0,58,Study 58,Session 58,NA,3000,"Welcome to the experiment. <br /><br />This experiment will take about 20 minutes. Please complete all in one sitting. <br /><br />For this study, <strong>please use</strong> a laptop or desktop computer (not a mobile phone or tablet). Also, please use either <u>Chrome or Firefox</u>. <br /><br />Once you begin, <strong>DO NOT</strong> refresh the browser, as the experiment will reset and you will lose your progress. <br /><br />Press the <strong class=""upperline"">B</strong> key on your keyboard to begin.",b,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,instructions,4,19094,0.0-4.0,58,Study 58,Session 58,"[{""page_index"":0,""viewing_time"":2951},{""page_index"":1,""viewing_time"":3614},{""page_index"":2,""viewing_time"":2288}]",8854,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,5,22100,0.0-5.0-0.0,58,Study 58,Session 58,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,6,28118,0.0-5.0-1.0,58,Study 58,Session 58,NA,null,img/encoding_events/Event_13.jpg,null,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,html-keyboard-response,7,28121,0.0-5.0-2.0,58,Study 58,Session 58,NA,null,Please press the <strong><u>s</u></strong> key to continue,null,response,s,0,FALSE,NA
NA,NA,NA,NA,NA,html-keyboard-response,8,28625,0.0-5.0-0.1,58,Study 58,Session 58,NA,null,"<div style=""font-size:60px;"">+</div>",null,fixation,NA,NA,NA,NA
NA,NA,NA,NA,NA,image-keyboard-response,9,34626,0.0-5.0-1.1,58,Study 58,Session 58,NA,null,img/encoding_events/Event_4.jpg,null,NA,NA,NA,NA,NA
